                              Time ,0-12 Snook                         ,3-12 Snook                         ,12-48 Snook                        ,48-90 Snook                        ,90+ Snook                          ,0-3 Red Drum                       ,3-8 Red Drum                       ,8-18 Red Drum                      ,18-36 Red Drum                     ,36+ Red Drum                       ,0-3 Sea Trout                      ,3-18 Sea Trout                     ,18+ Sea Trout                      ,0-3 Sand Trout                     ,3-12 Sand Trout                    ,12+ Sand Trout                     ,0-6 Mullet                         ,6-18 Mullet                        ,18+ Mullet                         ,Mackrel 0-3                        ,Mackrel 3+                         ,Ladyfish 0-10                      ,Ladyfish 10+                       ,Jacks                              ,Bay Anchovy                        ,Pin Fish                           ,Spot                               ,Silver Perch                       ,Scaled Sardine                     ,Mojarra                            ,Threadfin Herring                  ,Manhaden                           ,Menidia (silverside)               ,Catfish                            ,Bumper                             ,Caridan Shrimp                     ,Shrimp                             ,Stone Crab                         ,Blue Crab                          ,Cyprinodontids                     ,Poecilids                          ,Pigfish                            ,Gobies                             ,Rays                               ,Benthic Invertebrates              ,Macro Zooplankton                  ,Micro Zoolplankton                 ,Infauna                            ,Attached Microalgae                ,Sea Grass                          ,Phytoplankton                      ,Detritus                           ,
               12.166656494,                0.000268062,                0.018424846,                0.227216795,                0.091203965,                0.018809374,                0.000342974,                0.005233469,                0.023241958,                0.104813077,                0.306228578,                0.000111231,                0.021686247,                0.219745636,                0.000025284,                0.002553347,                0.096298940,                0.135238767,                0.502478540,                2.854903936,                0.000001458,                0.017770998,                0.011007150,                0.095689915,                0.025667891,                0.396132737,                0.317004204,                0.678637326,                0.085885257,                0.078572042,                0.170973629,                0.038592447,                0.120464817,                0.133845866,                0.056996148,                0.036689766,                1.263065815,                0.084671572,                0.080716394,                0.119251154,                0.979884744,                0.053097889,                0.104133651,                0.022062089,                2.373123169,                6.988074780,                1.434823275,                0.960178912,               22.581497192,               33.844219208,              214.947875977,               28.811151505,               11.389844894,
               12.249989510,                0.000271977,                0.019636810,                0.230068862,                0.091672391,                0.018698292,                0.000338666,                0.005570344,                0.023736265,                0.105960958,                0.306703568,                0.000112890,                0.022556672,                0.222073331,                0.000025630,                0.002757634,                0.097153977,                0.125458151,                0.561493397,                2.885317802,                0.000001494,                0.017922098,                0.011817741,                0.101751983,                0.025557896,                0.408613652,                0.319365501,                0.687712610,                0.087563090,                0.080589883,                0.175302014,                0.039487287,                0.122886978,                0.138605893,                0.057060037,                0.037415612,                1.296072841,                0.087127216,                0.082602419,                0.122409515,                1.023028970,                0.055648047,                0.104193717,                0.022482591,                2.398725033,                7.182164669,                1.478888988,                0.991293430,               23.067611694,               34.233409882,              222.649169922,               29.178115845,               11.648739815,
               12.333322525,                0.000272641,                0.020884253,                0.232853666,                0.092532106,                0.018676758,                0.000334757,                0.005718907,                0.024366338,                0.107419819,                0.307552487,                0.000113441,                0.023455260,                0.225167304,                0.000025576,                0.002964084,                0.098185658,                0.093457155,                0.613978803,                2.905681133,                0.000001508,                0.018100467,                0.012624276,                0.107568040,                0.025478872,                0.420068264,                0.322141409,                0.697141945,                0.089329466,                0.082593352,                0.179734260,                0.040376358,                0.125270158,                0.143118978,                0.057216384,                0.038144842,                1.325528502,                0.089266717,                0.084458999,                0.125485972,                1.057559967,                0.057804391,                0.104529783,                0.022987889,                2.425653934,                7.327764034,                1.484382153,                0.997733891,               23.461206436,               33.550926208,              221.265411377,               28.567176819,               11.678131104,
               12.416655540,                0.000270780,                0.022025246,                0.235272810,                0.093802206,                0.018693842,                0.000333230,                0.005634509,                0.025269009,                0.108868867,                0.308659583,                0.000113226,                0.024433013,                0.227807000,                0.000025199,                0.003159673,                0.099308886,                0.056235649,                0.640385449,                2.920390606,                0.000001503,                0.018293725,                0.013369808,                0.112884678,                0.025428047,                0.428543508,                0.324941874,                0.705736399,                0.090964086,                0.084330752,                0.183854416,                0.041127708,                0.127274722,                0.146718055,                0.057442177,                0.038774118,                1.347195268,                0.090601929,                0.086058341,                0.128129885,                1.081076622,                0.059415687,                0.105092265,                0.023543542,                2.453521729,                7.393980980,                1.456098795,                0.982558787,               23.712356567,               32.625404358,              215.842346191,               27.706253052,               11.527799606,
               12.499988556,                0.000272468,                0.023089498,                0.237449780,                0.095486663,                0.018722832,                0.000339426,                0.005449171,                0.026508624,                0.110086806,                0.309956998,                0.000114098,                0.025558831,                0.229424566,                0.000025235,                0.003334758,                0.100485951,                0.038986333,                0.644584119,                2.949594021,                0.000001515,                0.018494161,                0.014135428,                0.117829099,                0.025401365,                0.434299380,                0.327816665,                0.713577092,                0.092421450,                0.085772805,                0.187498882,                0.041739605,                0.128993422,                0.149465024,                0.057711013,                0.039304402,                1.363996983,                0.091327772,                0.087382272,                0.130296499,                1.095816255,                0.060548045,                0.105825037,                0.024121510,                2.482093334,                7.439978600,                1.455289960,                0.985160053,               23.982446671,               33.301864624,              221.248321533,               28.271697998,               11.576334000,
               12.583321571,                0.000275262,                0.024031891,                0.239530414,                0.097561441,                0.018758453,                0.000346495,                0.005290172,                0.028020509,                0.110841803,                0.311571628,                0.000114526,                0.026834937,                0.230668679,                0.000025487,                0.003469137,                0.101696804,                0.040441260,                0.639013529,                2.988495350,                0.000001537,                0.018695468,                0.014912315,                0.122462332,                0.025399014,                0.439506829,                0.330972403,                0.721485734,                0.093854293,                0.087130472,                0.190894961,                0.042333972,                0.130725935,                0.152060464,                0.058012672,                0.039825391,                1.380668044,                0.092122778,                0.088640586,                0.132298023,                1.101430774,                0.061174221,                0.106691323,                0.024718957,                2.511548996,                7.506002426,                1.476313233,                0.997800112,               24.301956177,               33.850090027,              226.751892090,               28.758167267,               11.711730957,
               12.666654587,                0.000277030,                0.024704538,                0.241556361,                0.099982895,                0.018794810,                0.000349753,                0.005215166,                0.029650183,                0.110803798,                0.313847154,                0.000113949,                0.028208612,                0.231737688,                0.000025608,                0.003541825,                0.102955393,                0.056385260,                0.637230337,                3.020387888,                0.000001552,                0.018896768,                0.015572648,                0.126742989,                0.025424531,                0.444497079,                0.334351391,                0.729461372,                0.095285431,                0.088449702,                0.194137543,                0.042933337,                0.132474557,                0.154604107,                0.058344830,                0.040350307,                1.396673679,                0.092999317,                0.089860506,                0.134200037,                1.098811626,                0.061321639,                0.107666016,                0.025337504,                2.541981220,                7.574423790,                1.491844296,                1.006973982,               24.614818573,               33.891372681,              228.771545410,               28.800552368,               11.800131798,
               12.749987602,                0.000276817,                0.024999430,                0.243482620,                0.102690682,                0.018830061,                0.000350051,                0.005216339,                0.031267714,                0.109661981,                0.317130506,                0.000113341,                0.029603353,                0.232749119,                0.000025563,                0.003541063,                0.104254901,                0.084441848,                0.647987485,                3.032024145,                0.000001558,                0.019095641,                0.015956892,                0.130583897,                0.025482116,                0.448623210,                0.337784261,                0.737080276,                0.096645705,                0.089658692,                0.197149485,                0.043494161,                0.134105504,                0.156862125,                0.058701344,                0.040844668,                1.410000086,                0.093725495,                0.090973400,                0.135913461,                1.089520693,                0.061056577,                0.108720735,                0.025971429,                2.573300362,                7.621275425,                1.491086125,                1.006797671,               24.872852325,               33.594539642,              227.671524048,               28.530433655,               11.797012329,
               12.833320618,                0.000274183,                0.024923487,                0.245162413,                0.105591230,                0.018863961,                0.000347012,                0.005240473,                0.032798428,                0.107359067,                0.321497470,                0.000112310,                0.030938432,                0.233926445,                0.000025182,                0.003479674,                0.105541222,                0.111669131,                0.665212274,                3.024829865,                0.000001550,                0.019286504,                0.015912794,                0.133829862,                0.025576383,                0.451146334,                0.341066748,                0.743815303,                0.097843453,                0.090657271,                0.199776471,                0.043960202,                0.135465264,                0.158557087,                0.059070259,                0.041264210,                1.418760777,                0.094085895,                0.091892235,                0.137308300,                1.074853659,                0.060443740,                0.109817661,                0.026607430,                2.605291843,                7.628676414,                1.471218467,                0.994140148,               25.037858963,               32.989982605,              223.282089233,               27.970405579,               11.682110786,
               12.916653633,                0.000268250,                0.024573160,                0.246404290,                0.108544186,                0.018892482,                0.000339297,                0.005223120,                0.034208026,                0.104218431,                0.326572001,                0.000110436,                0.032137103,                0.235357374,                0.000024427,                0.003383652,                0.106733009,                0.124263182,                0.681377590,                3.004617214,                0.000001528,                0.019461837,                0.015379831,                0.136190265,                0.025712553,                0.451415956,                0.343976468,                0.749119163,                0.098784074,                0.091343395,                0.201833099,                0.044277374,                0.136407599,                0.159434199,                0.059434645,                0.041565262,                1.421356082,                0.093907110,                0.092525825,                0.138242483,                1.055834293,                0.059540641,                0.110907890,                0.027225839,                2.637647390,                7.584790707,                1.432912707,                0.968458295,               25.082065582,               32.142475128,              215.933120728,               27.178386688,               11.456090927,
               12.999986649,                0.000263338,                0.024167202,                0.247253403,                0.111406185,                0.018899936,                0.000333995,                0.005181883,                0.035430204,                0.100987852,                0.331686884,                0.000109285,                0.033160623,                0.237191200,                0.000023720,                0.003284904,                0.107790112,                0.113922186,                0.694897532,                2.989165068,                0.000001515,                0.019619346,                0.014761134,                0.137580320,                0.025853641,                0.449919313,                0.346554726,                0.753139257,                0.099460930,                0.091725774,                0.203272179,                0.044455923,                0.137019753,                0.159591168,                0.059777752,                0.041757036,                1.419974208,                0.093327269,                0.092881486,                0.138721958,                1.036464572,                0.058555450,                0.111938313,                0.027809644,                2.670151949,                7.529028416,                1.413920164,                0.955397844,               25.116846085,               32.367416382,              216.000320435,               27.339120865,               11.368822098,
               13.083319664,                0.000262973,                0.023906812,                0.247986063,                0.114069067,                0.018882101,                0.000336043,                0.005175756,                0.036310066,                0.098555960,                0.336198568,                0.000110135,                0.033971068,                0.239294782,                0.000023480,                0.003204485,                0.108727731,                0.080840483,                0.700395644,                2.996347189,                0.000001526,                0.019762645,                0.014285415,                0.137983710,                0.025989821,                0.448912412,                0.349174082,                0.757042468,                0.100059554,                0.092044823,                0.204407677,                0.044628784,                0.137691110,                0.159773797,                0.060097340,                0.041943081,                1.420766711,                0.093011066,                0.093189336,                0.139095888,                1.020558000,                0.057685334,                0.112871341,                0.028363699,                2.703008890,                7.525897503,                1.439662099,                0.970571280,               25.272863388,               33.569534302,              224.654373169,               28.410037994,               11.545035362,
               13.166652679,                0.000264220,                0.023794198,                0.248769239,                0.116472013,                0.018835312,                0.000341327,                0.005206927,                0.036631528,                0.097561061,                0.339693576,                0.000111882,                0.034512870,                0.240533248,                0.000023447,                0.003146248,                0.109596178,                0.048287287,                0.681726396,                3.034980059,                0.000001545,                0.019899152,                0.013968923,                0.137165844,                0.026126310,                0.450111300,                0.352085054,                0.761719227,                0.100766301,                0.092530996,                0.205636367,                0.044912420,                0.138675734,                0.160584435,                0.060407631,                0.042211343,                1.426624537,                0.093374215,                0.093658082,                0.139702797,                1.009682417,                0.057024896,                0.113693982,                0.028909817,                2.736623049,                7.582618713,                1.483392596,                0.996748984,               25.528329849,               34.338424683,              232.097457886,               29.131774902,               11.791934013,
               13.249985695,                0.000267257,                0.023770899,                0.249729350,                0.118626133,                0.018801672,                0.000349973,                0.005254477,                0.036290690,                0.098264605,                0.342153966,                0.000113570,                0.034753934,                0.241679549,                0.000023749,                0.003105928,                0.110464171,                0.043039180,                0.622043490,                3.123152494,                0.000001568,                0.020038303,                0.013774408,                0.134854987,                0.026269341,                0.453339934,                0.355319679,                0.767272592,                0.101615727,                0.093220264,                0.207121029,                0.045313537,                0.139960498,                0.162008867,                0.060724583,                0.042568240,                1.436424017,                0.094253398,                0.094304398,                0.140597209,                1.005749702,                0.056677185,                0.114407249,                0.029465437,                2.771231890,                7.674979210,                1.526081681,                1.025460124,               25.841794968,               34.875576019,              238.644439697,               29.650785446,               12.038250923,
               13.333318710,                0.000271133,                0.023758698,                0.250899494,                0.120541669,                0.018794799,                0.000360383,                0.005290412,                0.035440322,                0.100363344,                0.343741328,                0.000114325,                0.034721445,                0.243213862,                0.000024349,                0.003076306,                0.111363351,                0.047323413,                0.526517749,                3.252081394,                0.000001589,                0.020184610,                0.013630909,                0.130761817,                0.026423600,                0.457833320,                0.358809918,                0.773461759,                0.102576047,                0.094062842,                0.208863780,                0.045794163,                0.141431570,                0.163825512,                0.061058484,                0.042986576,                1.448117256,                0.095393054,                0.095084868,                0.141723037,                1.008482218,                0.056646060,                0.115019277,                0.030037925,                2.806926489,                7.774178505,                1.554228425,                1.046531677,               26.156251907,               34.970169067,              241.860595703,               29.763710022,               12.200835228,
               13.416651726,                0.000273337,                0.023676291,                0.252186775,                0.122184627,                0.018813403,                0.000365316,                0.005286078,                0.034450229,                0.103177883,                0.344630599,                0.000114243,                0.034496129,                0.245004356,                0.000024899,                0.003049134,                0.112279698,                0.062100537,                0.465133220,                3.343346357,                0.000001594,                0.020336373,                0.013441639,                0.124632627,                0.026590563,                0.462171406,                0.362318605,                0.779573143,                0.103535891,                0.094913147,                0.210685775,                0.046269234,                0.142843142,                0.165576100,                0.061410028,                0.043400764,                1.458052397,                0.096387826,                0.095868438,                0.142879382,                1.015563846,                0.056836050,                0.115539648,                0.030619422,                2.843573809,                7.839687824,                1.551712513,                1.047948837,               26.384853363,               34.371612549,              238.803085327,               29.233673096,               12.182147980,
               13.499984741,                0.000272992,                0.023489673,                0.253522843,                0.123545602,                0.018849885,                0.000362710,                0.005251411,                0.033695459,                0.106073797,                0.345084101,                0.000113600,                0.034185398,                0.246939644,                0.000025176,                0.003017884,                0.113180973,                0.083988182,                0.467922419,                3.362625837,                0.000001585,                0.020489048,                0.013173534,                0.116494834,                0.026767189,                0.464978009,                0.365614563,                0.784881532,                0.104358822,                0.095601588,                0.212313563,                0.046648525,                0.143978924,                0.166799158,                0.061768603,                0.043741707,                1.463607073,                0.096889280,                0.096499428,                0.143817052,                1.025171280,                0.057165187,                0.115974061,                0.031188022,                2.880858660,                7.856422424,                1.530158758,                1.036874294,               26.516006470,               33.806671143,              234.611282349,               28.707984924,               12.066206932,
               13.583317757,                0.000273088,                0.023272302,                0.254939556,                0.124731414,                0.018894140,                0.000358212,                0.005244863,                0.033330992,                0.108775027,                0.345363855,                0.000113263,                0.033876974,                0.249120608,                0.000025285,                0.002978088,                0.114055976,                0.103353776,                0.509133875,                3.343723297,                0.000001582,                0.020639997,                0.012894913,                0.106837146,                0.026948057,                0.466531575,                0.368764609,                0.789521337,                0.105039842,                0.096126318,                0.213668987,                0.046939272,                0.144919559,                0.167575687,                0.062121920,                0.044016328,                1.466810465,                0.097052522,                0.096979789,                0.144519761,                1.037157774,                0.057627738,                0.116331354,                0.031726036,                2.918620110,                7.862862110,                1.526171684,                1.036309004,               26.652992249,               34.160064697,              237.018417358,               29.000259399,               12.069817543,
               13.666650772,                0.000274900,                0.023104748,                0.256453335,                0.125941038,                0.018940922,                0.000356130,                0.005301543,                0.033291548,                0.111345105,                0.345608294,                0.000113715,                0.033603929,                0.251710355,                0.000025325,                0.002932639,                0.114915438,                0.110048696,                0.563958883,                3.319466829,                0.000001592,                0.020790506,                0.012660191,                0.096522868,                0.027129276,                0.468497068,                0.372035235,                0.794299245,                0.105715960,                0.096659586,                0.214957297,                0.047240216,                0.145940483,                0.168455690,                0.062468939,                0.044300001,                1.471883774,                0.097383663,                0.097471632,                0.145225763,                1.051192641,                0.058216993,                0.116637006,                0.032235689,                2.957040310,                7.902626991,                1.551571369,                1.053106666,               26.873352051,               35.002758026,              244.202743530,               29.756990433,               12.234763145,
               13.749983788,                0.000277335,                0.023004953,                0.257978886,                0.127347663,                0.018989481,                0.000356917,                0.005391935,                0.033414252,                0.114042208,                0.345814168,                0.000114579,                0.033346243,                0.254759997,                0.000025285,                0.002887963,                0.115782514,                0.099140480,                0.616867363,                3.301140070,                0.000001604,                0.020944813,                0.012424044,                0.088637590,                0.027301142,                0.471841544,                0.375563115,                0.799691439,                0.106492437,                0.097329877,                0.216397732,                0.047617942,                0.147176117,                0.169772342,                0.062818758,                0.044642132,                1.480176449,                0.098108180,                0.098086677,                0.146116629,                1.066197395,                0.058892727,                0.116975583,                0.032730911,                2.996393681,                7.975964069,                1.585549355,                1.075039387,               27.152759552,               35.518924713,              250.002059937,               30.242168427,               12.429893494,
               13.833316803,                0.000278283,                0.022927649,                0.259315044,                0.128977895,                0.019035185,                0.000358294,                0.005438644,                0.033578839,                0.117083795,                0.345815629,                0.000114951,                0.033072934,                0.257762611,                0.000025102,                0.002857332,                0.116643086,                0.072634012,                0.655696988,                3.286579609,                0.000001603,                0.021103838,                0.012121213,                0.083137073,                0.027465066,                0.475783587,                0.379177213,                0.805276513,                0.107324019,                0.098077245,                0.217966288,                0.048032202,                0.148461089,                0.171276987,                0.063178174,                0.045009911,                1.488641977,                0.098943137,                0.098763607,                0.147113591,                1.079799414,                0.059548229,                0.117372096,                0.033217408,                3.036714077,                8.037898064,                1.593674779,                1.080906510,               27.378973007,               35.103927612,              248.355041504,               29.885646820,               12.462757111,
               13.916649818,                0.000277641,                0.022857921,                0.260368913,                0.130689532,                0.019080738,                0.000359709,                0.005402444,                0.033732723,                0.120558903,                0.345389545,                0.000114694,                0.032801032,                0.259928167,                0.000024916,                0.002855776,                0.117454819,                0.049933050,                0.664967537,                3.285029173,                0.000001590,                0.021264577,                0.011733336,                0.079207063,                0.027622109,                0.478656411,                0.382592708,                0.810214996,                0.108060755,                0.098716170,                0.219409302,                0.048379540,                0.149524331,                0.172412440,                0.063541666,                0.045324288,                1.493489265,                0.099413566,                0.099330068,                0.147955135,                1.090504646,                0.060104892,                0.117817700,                0.033682074,                3.077717304,                8.054975510,                1.574874043,                1.070606947,               27.500827789,               34.433681488,              243.423171997,               29.274486542,               12.354238510,
               13.999982834,                0.000275520,                0.022835163,                0.261235148,                0.132235557,                0.019149233,                0.000359153,                0.005304954,                0.033852126,                0.124436297,                0.344397992,                0.000113444,                0.032559454,                0.261559397,                0.000024726,                0.002889832,                0.118164741,                0.045734975,                0.628612339,                3.317462206,                0.000001572,                0.021420699,                0.011294377,                0.076541707,                0.027769363,                0.479750544,                0.385657668,                0.814068735,                0.108611561,                0.099138923,                0.220515683,                0.048606083,                0.150254369,                0.172924370,                0.063895814,                0.045544066,                1.493798614,                0.099382862,                0.099694386,                0.148485959,                1.097222924,                0.060499631,                0.118300855,                0.034104228,                3.119082451,                8.029810905,                1.546472192,                1.053165436,               27.535402298,               33.930717468,              238.718032837,               28.796108246,               12.196740150,
               14.083315849,                0.000271574,                0.022855936,                0.262100846,                0.133363113,                0.019251540,                0.000353974,                0.005198120,                0.033883303,                0.128552437,                0.342809767,                0.000110955,                0.032331355,                0.262864262,                0.000024365,                0.002946224,                0.118744567,                0.052472226,                0.555443048,                3.381293297,                0.000001548,                0.021566255,                0.010856189,                0.075325660,                0.027898325,                0.479272604,                0.388326734,                0.816778004,                0.108961016,                0.099334843,                0.221203610,                0.048712913,                0.150666282,                0.172850236,                0.064227678,                0.045668390,                1.490332842,                0.098955780,                0.099850141,                0.148682907,                1.099161863,                0.060686260,                0.118821561,                0.034466431,                3.160585165,                7.977296352,                1.518557191,                1.034076333,               27.508668900,               33.568832397,              234.585601807,               28.441360474,               12.036899567,
               14.166648865,                0.000266696,                0.022882909,                0.263162583,                0.133884534,                0.019398570,                0.000344892,                0.005126958,                0.033779178,                0.132681295,                0.340717435,                0.000108251,                0.032092799,                0.263871819,                0.000023835,                0.003000195,                0.119199321,                0.070667319,                0.506708741,                3.421409130,                0.000001521,                0.021697981,                0.010471249,                0.075528219,                0.028002046,                0.477733046,                0.390609801,                0.818463087,                0.109128825,                0.099337600,                0.221479982,                0.048723161,                0.150823548,                0.172330946,                0.064528227,                0.045713294,                1.484294176,                0.098287106,                0.099826701,                0.148586944,                1.096346378,                0.060657609,                0.119376913,                0.034757350,                3.202085972,                7.912787914,                1.496275306,                1.017382979,               27.447423935,               33.372245789,              231.585449219,               28.238813400,               11.906250000,
               14.249981880,                0.000260071,                0.022818532,                0.264438570,                0.133714750,                0.019595439,                0.000331903,                0.005076647,                0.033547804,                0.136609301,                0.338328689,                0.000105216,                0.031812955,                0.264747560,                0.000023051,                0.003024233,                0.119529761,                0.091915742,                0.497397691,                3.415265083,                0.000001483,                0.021811817,                0.010135099,                0.076870658,                0.028078150,                0.475303501,                0.392421812,                0.819037139,                0.109116942,                0.099157155,                0.221347138,                0.048642758,                0.150707215,                0.171405688,                0.064791486,                0.045680288,                1.475397110,                0.097418368,                0.099633373,                0.148214579,                1.087826848,                0.060361661,                0.119960256,                0.034968529,                3.243433475,                7.827006340,                1.463839650,                0.992692232,               27.308322906,               32.690341949,              224.707946777,               27.606891632,               11.698566437,
               14.333314896,                0.000253266,                0.022630319,                0.265857875,                0.132882714,                0.019836497,                0.000319108,                0.005013390,                0.033271424,                0.140154287,                0.335850477,                0.000102518,                0.031492278,                0.265622646,                0.000022249,                0.003005727,                0.119738288,                0.105629057,                0.520791352,                3.369081736,                0.000001441,                0.021905452,                0.009862796,                0.079045206,                0.028126385,                0.471605092,                0.393654972,                0.818267465,                0.108880557,                0.098746285,                0.220731184,                0.048446652,                0.150256172,                0.169945210,                0.065009415,                0.045549590,                1.462921739,                0.096236534,                0.099221155,                0.147496313,                1.074386120,                0.059817404,                0.120555036,                0.035087813,                3.284352541,                7.716790676,                1.426083326,                0.965001702,               27.096786499,               32.122337341,              218.136184692,               27.068328857,               11.468933105,
               14.416647911,                0.000246873,                0.022347676,                0.267257422,                0.131496146,                0.020102696,                0.000308207,                0.004907000,                0.033047304,                0.143162057,                0.333419532,                0.000100301,                0.031143697,                0.266522020,                0.000021532,                0.002953510,                0.119800329,                0.103281841,                0.556921363,                3.303309917,                0.000001400,                0.021975443,                0.009690688,                0.081721611,                0.028148169,                0.466764390,                0.394285262,                0.816171050,                0.108420238,                0.098112650,                0.219622806,                0.048140176,                0.149490744,                0.167998999,                0.065174386,                0.045324810,                1.447476745,                0.094812751,                0.098602787,                0.146449506,                1.056499243,                0.059031777,                0.121137947,                0.035106074,                3.324614763,                7.589876175,                1.387656808,                0.936090469,               26.825668335,               31.586284637,              211.545089722,               26.558052063,               11.232120514,
               14.499980927,                0.000243210,                0.022076868,                0.268582135,                0.129706249,                0.020368349,                0.000303151,                0.004776681,                0.032923140,                0.145497501,                0.331226707,                0.000099260,                0.030783625,                0.267380506,                0.000021153,                0.002894298,                0.119712681,                0.084101267,                0.591638327,                3.240838051,                0.000001373,                0.022023192,                0.009695810,                0.084717721,                0.028146109,                0.461413205,                0.394459099,                0.813169420,                0.107789978,                0.097328983,                0.218118072,                0.047764700,                0.148557544,                0.165798768,                0.065282874,                0.045039445,                1.431483030,                0.093349442,                0.097845733,                0.145179451,                1.036854625,                0.058113083,                0.121685416,                0.035022963,                3.364117861,                7.477319717,                1.369696140,                0.920942545,               26.579553604,               31.798652649,              210.652893066,               26.721015930,               11.131957054,
               14.583313942,                0.000250146,                0.022054780,                0.270202130,                0.127730250,                0.020614315,                0.000315626,                0.004733854,                0.032907553,                0.147055358,                0.329703540,                0.000102354,                0.030484324,                0.267951339,                0.000021943,                0.002860074,                0.119567931,                0.057278961,                0.618533731,                3.218324661,                0.000001399,                0.022063091,                0.010019176,                0.088308603,                0.028125638,                0.458264381,                0.394886106,                0.811084032,                0.107248925,                0.096715763,                0.216694042,                0.047496200,                0.148035392,                0.164284691,                0.065346919,                0.044836678,                1.423642397,                0.092627913,                0.097250611,                0.144150257,                1.022833586,                0.057399232,                0.122192606,                0.034869533,                3.403330803,                7.479913712,                1.432766199,                0.961864173,               26.622827530,               34.370811462,              229.483978271,               29.043952942,               11.558044434,
               14.666646957,                0.000263260,                0.022284698,                0.272293568,                0.125758067,                0.020842237,                0.000338408,                0.004797711,                0.032931469,                0.147649467,                0.329390317,                0.000107669,                0.030307231,                0.268105596,                0.000023445,                0.002857370,                0.119479246,                0.043744303,                0.623431027,                3.243913412,                0.000001455,                0.022111446,                0.010627567,                0.092532843,                0.028098306,                0.460616946,                0.396191061,                0.811779022,                0.107168995,                0.096713930,                0.216105029,                0.047560487,                0.148444131,                0.164613500,                0.065405697,                0.044890530,                1.429900527,                0.093495332,                0.097234383,                0.144018263,                1.016070485,                0.056995783,                0.122695774,                0.034717433,                3.443332434,                7.618650913,                1.536387801,                1.027234435,               26.926218033,               36.145095825,              247.066116333,               30.729078293,               12.143180847,
